DeviceType,SerialNo,EnergyUsage,Interval,LoggedAt
SmartSensor,DEVICE-1598,3235,5,02/16/2022 00:10:00
SmartSensor,DEVICE-1598,3164,5,02/16/2022 00:15:00
SmartSensor,DEVICE-1598,3323,5,02/16/2022 00:20:00
SmartSensor,DEVICE-1598,3311,5,02/16/2022 00:25:00
SmartSensor,DEVICE-1598,3342,5,02/16/2022 00:30:00
SmartSensor,DEVICE-1598,3319,5,02/16/2022 00:35:00
SmartSensor,DEVICE-1598,3391,5,02/16/2022 00:40:00
SmartSensor,DEVICE-1598,3004,5,02/16/2022 00:45:00
SmartSensor,DEVICE-1598,3014,5,02/16/2022 00:50:00
SmartSensor,DEVICE-1598,3355,5,02/16/2022 00:55:00
SmartSensor,DEVICE-1598,3488,5,02/16/2022 01:00:00
SmartSensor,DEVICE-1598,3332,5,02/16/2022 01:05:00
SmartSensor,DEVICE-1598,3329,5,02/16/2022 01:10:00
SmartSensor,DEVICE-1598,3369,5,02/16/2022 01:15:00
SmartSensor,DEVICE-1598,3284,5,02/16/2022 01:20:00
SmartSensor,DEVICE-1598,3484,5,02/16/2022 01:25:00
SmartSensor,DEVICE-1598,3324,5,02/16/2022 01:30:00
SmartSensor,DEVICE-1598,3435,5,02/16/2022 01:35:00
SmartSensor,DEVICE-1598,3003,5,02/16/2022 01:40:00
SmartSensor,DEVICE-1598,3369,5,02/16/2022 01:45:00
SmartSensor,DEVICE-1598,3480,5,02/16/2022 01:50:00
SmartSensor,DEVICE-1598,3260,5,02/16/2022 01:55:00
SmartSensor,DEVICE-1598,3494,5,02/16/2022 02:00:00
SmartSensor,DEVICE-1598,3090,5,02/16/2022 02:05:00
SmartSensor,DEVICE-1598,3380,5,02/16/2022 02:10:00
SmartSensor,DEVICE-1598,3035,5,02/16/2022 02:15:00
SmartSensor,DEVICE-1598,3253,5,02/16/2022 02:20:00
SmartSensor,DEVICE-1598,3118,5,02/16/2022 02:25:00
SmartSensor,DEVICE-1598,3484,5,02/16/2022 02:30:00
SmartSensor,DEVICE-1598,3034,5,02/16/2022 02:35:00
SmartSensor,DEVICE-1598,3341,5,02/16/2022 02:40:00
SmartSensor,DEVICE-1598,3161,5,02/16/2022 02:45:00
SmartSensor,DEVICE-1598,3277,5,02/16/2022 02:50:00
SmartSensor,DEVICE-1598,3214,5,02/16/2022 02:55:00
SmartSensor,DEVICE-1598,3132,5,02/16/2022 03:00:00
SmartSensor,DEVICE-1598,3150,5,02/16/2022 03:05:00
SmartSensor,DEVICE-1598,3291,5,02/16/2022 03:10:00
SmartSensor,DEVICE-1598,3420,5,02/16/2022 03:15:00
SmartSensor,DEVICE-1598,3438,5,02/16/2022 03:20:00
SmartSensor,DEVICE-1598,3199,5,02/16/2022 03:25:00
SmartSensor,DEVICE-1598,3001,5,02/16/2022 03:30:00
SmartSensor,DEVICE-1598,3387,5,02/16/2022 03:35:00
SmartSensor,DEVICE-1598,3402,5,02/16/2022 03:40:00
SmartSensor,DEVICE-1598,3339,5,02/16/2022 03:45:00
SmartSensor,DEVICE-1598,3217,5,02/16/2022 03:50:00
SmartSensor,DEVICE-1598,3181,5,02/16/2022 03:55:00
SmartSensor,DEVICE-1598,3125,5,02/16/2022 04:00:00
SmartSensor,DEVICE-1598,3137,5,02/16/2022 04:05:00
SmartSensor,DEVICE-1598,3215,5,02/16/2022 04:10:00
SmartSensor,DEVICE-1598,3348,5,02/16/2022 04:15:00
SmartSensor,DEVICE-1598,3254,5,02/16/2022 04:20:00
SmartSensor,DEVICE-1598,3107,5,02/16/2022 04:25:00
SmartSensor,DEVICE-1598,3492,5,02/16/2022 04:30:00
SmartSensor,DEVICE-1598,3023,5,02/16/2022 04:35:00
SmartSensor,DEVICE-1598,3389,5,02/16/2022 04:40:00
SmartSensor,DEVICE-1598,3458,5,02/16/2022 04:45:00
SmartSensor,DEVICE-1598,3410,5,02/16/2022 04:50:00
SmartSensor,DEVICE-1598,3340,5,02/16/2022 04:55:00
SmartSensor,DEVICE-1598,3102,5,02/16/2022 05:00:00
SmartSensor,DEVICE-1598,3359,5,02/16/2022 05:05:00
SmartSensor,DEVICE-1598,3366,5,02/16/2022 05:10:00
SmartSensor,DEVICE-1598,3161,5,02/16/2022 05:15:00
SmartSensor,DEVICE-1598,3446,5,02/16/2022 05:20:00
SmartSensor,DEVICE-1598,3317,5,02/16/2022 05:25:00
SmartSensor,DEVICE-1598,3427,5,02/16/2022 05:30:00
SmartSensor,DEVICE-1598,3266,5,02/16/2022 05:35:00
SmartSensor,DEVICE-1598,3415,5,02/16/2022 05:40:00
SmartSensor,DEVICE-1598,3338,5,02/16/2022 05:45:00
SmartSensor,DEVICE-1598,3299,5,02/16/2022 05:50:00
SmartSensor,DEVICE-1598,3103,5,02/16/2022 05:55:00
SmartSensor,DEVICE-1598,3198,5,02/16/2022 06:00:00
SmartSensor,DEVICE-1598,3203,5,02/16/2022 06:05:00
SmartSensor,DEVICE-1598,3297,5,02/16/2022 06:10:00
SmartSensor,DEVICE-1598,3401,5,02/16/2022 06:15:00
SmartSensor,DEVICE-1598,3050,5,02/16/2022 06:20:00
SmartSensor,DEVICE-1598,3477,5,02/16/2022 06:25:00
SmartSensor,DEVICE-1598,3108,5,02/16/2022 06:30:00
SmartSensor,DEVICE-1598,3341,5,02/16/2022 06:35:00
SmartSensor,DEVICE-1598,3278,5,02/16/2022 06:40:00
SmartSensor,DEVICE-1598,3207,5,02/16/2022 06:45:00
SmartSensor,DEVICE-1598,3173,5,02/16/2022 06:50:00
SmartSensor,DEVICE-1598,3109,5,02/16/2022 06:55:00
SmartSensor,DEVICE-1598,3044,5,02/16/2022 07:00:00
SmartSensor,DEVICE-1598,3335,5,02/16/2022 07:05:00
SmartSensor,DEVICE-1598,3315,5,02/16/2022 07:10:00
SmartSensor,DEVICE-1598,3108,5,02/16/2022 07:15:00
SmartSensor,DEVICE-1598,3271,5,02/16/2022 07:20:00
SmartSensor,DEVICE-1598,3325,5,02/16/2022 07:25:00
SmartSensor,DEVICE-1598,3235,5,02/16/2022 07:30:00
SmartSensor,DEVICE-1598,3398,5,02/16/2022 07:35:00
SmartSensor,DEVICE-1598,3454,5,02/16/2022 07:40:00
SmartSensor,DEVICE-1598,3015,5,02/16/2022 07:45:00
SmartSensor,DEVICE-1598,3089,5,02/16/2022 07:50:00
SmartSensor,DEVICE-1598,3378,5,02/16/2022 07:55:00
SmartSensor,DEVICE-1598,3274,5,02/16/2022 08:00:00
SmartSensor,DEVICE-1598,3232,5,02/16/2022 08:05:00
SmartSensor,DEVICE-1598,3036,5,02/16/2022 08:10:00
SmartSensor,DEVICE-1598,3036,5,02/16/2022 08:15:00
SmartSensor,DEVICE-1598,3080,5,02/16/2022 08:20:00
SmartSensor,DEVICE-1598,3031,5,02/16/2022 08:25:00
SmartSensor,DEVICE-1598,3261,5,02/16/2022 08:30:00
SmartSensor,DEVICE-1598,3162,5,02/16/2022 08:35:00
SmartSensor,DEVICE-1598,3144,5,02/16/2022 08:40:00
SmartSensor,DEVICE-1598,3068,5,02/16/2022 08:45:00
SmartSensor,DEVICE-1598,3243,5,02/16/2022 08:50:00
SmartSensor,DEVICE-1598,3217,5,02/16/2022 08:55:00
SmartSensor,DEVICE-1598,5098,5,02/16/2022 09:00:00
SmartSensor,DEVICE-1598,5451,5,02/16/2022 09:05:00
SmartSensor,DEVICE-1598,5276,5,02/16/2022 09:10:00
SmartSensor,DEVICE-1598,5453,5,02/16/2022 09:15:00
SmartSensor,DEVICE-1598,5133,5,02/16/2022 09:20:00
SmartSensor,DEVICE-1598,5190,5,02/16/2022 09:25:00
SmartSensor,DEVICE-1598,5108,5,02/16/2022 09:30:00
SmartSensor,DEVICE-1598,5366,5,02/16/2022 09:35:00
SmartSensor,DEVICE-1598,5056,5,02/16/2022 09:40:00
SmartSensor,DEVICE-1598,5003,5,02/16/2022 09:45:00
SmartSensor,DEVICE-1598,5319,5,02/16/2022 09:50:00
SmartSensor,DEVICE-1598,5043,5,02/16/2022 09:55:00
SmartSensor,DEVICE-1598,5064,5,02/16/2022 10:00:00
SmartSensor,DEVICE-1598,5104,5,02/16/2022 10:05:00
SmartSensor,DEVICE-1598,5274,5,02/16/2022 10:10:00
SmartSensor,DEVICE-1598,5119,5,02/16/2022 10:15:00
SmartSensor,DEVICE-1598,5478,5,02/16/2022 10:20:00
SmartSensor,DEVICE-1598,5047,5,02/16/2022 10:25:00
SmartSensor,DEVICE-1598,5270,5,02/16/2022 10:30:00
SmartSensor,DEVICE-1598,5428,5,02/16/2022 10:35:00
SmartSensor,DEVICE-1598,5456,5,02/16/2022 10:40:00
SmartSensor,DEVICE-1598,5031,5,02/16/2022 10:45:00
SmartSensor,DEVICE-1598,5103,5,02/16/2022 10:50:00
SmartSensor,DEVICE-1598,5376,5,02/16/2022 10:55:00
SmartSensor,DEVICE-1598,5121,5,02/16/2022 11:00:00
SmartSensor,DEVICE-1598,5260,5,02/16/2022 11:05:00
SmartSensor,DEVICE-1598,5134,5,02/16/2022 11:10:00
SmartSensor,DEVICE-1598,5264,5,02/16/2022 11:15:00
SmartSensor,DEVICE-1598,5058,5,02/16/2022 11:20:00
SmartSensor,DEVICE-1598,5185,5,02/16/2022 11:25:00
SmartSensor,DEVICE-1598,5302,5,02/16/2022 11:30:00
SmartSensor,DEVICE-1598,5486,5,02/16/2022 11:35:00
SmartSensor,DEVICE-1598,5370,5,02/16/2022 11:40:00
SmartSensor,DEVICE-1598,5423,5,02/16/2022 11:45:00
SmartSensor,DEVICE-1598,5340,5,02/16/2022 11:50:00
SmartSensor,DEVICE-1598,5152,5,02/16/2022 11:55:00
SmartSensor,DEVICE-1598,5166,5,02/16/2022 12:00:00
SmartSensor,DEVICE-1598,5406,5,02/16/2022 12:05:00
SmartSensor,DEVICE-1598,5104,5,02/16/2022 12:10:00
SmartSensor,DEVICE-1598,5443,5,02/16/2022 12:15:00
SmartSensor,DEVICE-1598,5215,5,02/16/2022 12:20:00
SmartSensor,DEVICE-1598,5043,5,02/16/2022 12:25:00
SmartSensor,DEVICE-1598,5416,5,02/16/2022 12:30:00
SmartSensor,DEVICE-1598,5055,5,02/16/2022 12:35:00
SmartSensor,DEVICE-1598,5223,5,02/16/2022 12:40:00
SmartSensor,DEVICE-1598,5410,5,02/16/2022 12:45:00
SmartSensor,DEVICE-1598,5092,5,02/16/2022 12:50:00
SmartSensor,DEVICE-1598,5393,5,02/16/2022 12:55:00
SmartSensor,DEVICE-1598,5455,5,02/16/2022 13:00:00
SmartSensor,DEVICE-1598,5456,5,02/16/2022 13:05:00
SmartSensor,DEVICE-1598,5382,5,02/16/2022 13:10:00
SmartSensor,DEVICE-1598,5106,5,02/16/2022 13:15:00
SmartSensor,DEVICE-1598,5317,5,02/16/2022 13:20:00
SmartSensor,DEVICE-1598,5348,5,02/16/2022 13:25:00
SmartSensor,DEVICE-1598,5243,5,02/16/2022 13:30:00
SmartSensor,DEVICE-1598,5434,5,02/16/2022 13:35:00
SmartSensor,DEVICE-1598,5283,5,02/16/2022 13:40:00
SmartSensor,DEVICE-1598,5493,5,02/16/2022 13:45:00
SmartSensor,DEVICE-1598,5387,5,02/16/2022 13:50:00
SmartSensor,DEVICE-1598,5098,5,02/16/2022 13:55:00
SmartSensor,DEVICE-1598,5057,5,02/16/2022 14:00:00
SmartSensor,DEVICE-1598,5058,5,02/16/2022 14:05:00
SmartSensor,DEVICE-1598,5147,5,02/16/2022 14:10:00
SmartSensor,DEVICE-1598,5180,5,02/16/2022 14:15:00
SmartSensor,DEVICE-1598,5279,5,02/16/2022 14:20:00
SmartSensor,DEVICE-1598,5311,5,02/16/2022 14:25:00
SmartSensor,DEVICE-1598,5484,5,02/16/2022 14:30:00
SmartSensor,DEVICE-1598,5064,5,02/16/2022 14:35:00
SmartSensor,DEVICE-1598,5244,5,02/16/2022 14:40:00
SmartSensor,DEVICE-1598,5437,5,02/16/2022 14:45:00
SmartSensor,DEVICE-1598,5399,5,02/16/2022 14:50:00
SmartSensor,DEVICE-1598,5040,5,02/16/2022 14:55:00
SmartSensor,DEVICE-1598,5131,5,02/16/2022 15:00:00
SmartSensor,DEVICE-1598,5282,5,02/16/2022 15:05:00
SmartSensor,DEVICE-1598,5290,5,02/16/2022 15:10:00
SmartSensor,DEVICE-1598,5174,5,02/16/2022 15:15:00
SmartSensor,DEVICE-1598,5043,5,02/16/2022 15:20:00
SmartSensor,DEVICE-1598,5219,5,02/16/2022 15:25:00
SmartSensor,DEVICE-1598,5406,5,02/16/2022 15:30:00
SmartSensor,DEVICE-1598,5128,5,02/16/2022 15:35:00
SmartSensor,DEVICE-1598,5488,5,02/16/2022 15:40:00
SmartSensor,DEVICE-1598,5368,5,02/16/2022 15:45:00
SmartSensor,DEVICE-1598,5306,5,02/16/2022 15:50:00
SmartSensor,DEVICE-1598,5029,5,02/16/2022 15:55:00
SmartSensor,DEVICE-1598,5301,5,02/16/2022 16:00:00
SmartSensor,DEVICE-1598,5398,5,02/16/2022 16:05:00
SmartSensor,DEVICE-1598,5409,5,02/16/2022 16:10:00
SmartSensor,DEVICE-1598,5303,5,02/16/2022 16:15:00
SmartSensor,DEVICE-1598,5407,5,02/16/2022 16:20:00
SmartSensor,DEVICE-1598,5321,5,02/16/2022 16:25:00
SmartSensor,DEVICE-1598,5115,5,02/16/2022 16:30:00
SmartSensor,DEVICE-1598,5471,5,02/16/2022 16:35:00
SmartSensor,DEVICE-1598,5200,5,02/16/2022 16:40:00
SmartSensor,DEVICE-1598,5484,5,02/16/2022 16:45:00
SmartSensor,DEVICE-1598,5265,5,02/16/2022 16:50:00
SmartSensor,DEVICE-1598,5124,5,02/16/2022 16:55:00
SmartSensor,DEVICE-1598,5340,5,02/16/2022 17:00:00
SmartSensor,DEVICE-1598,5227,5,02/16/2022 17:05:00
SmartSensor,DEVICE-1598,5270,5,02/16/2022 17:10:00
SmartSensor,DEVICE-1598,5128,5,02/16/2022 17:15:00
SmartSensor,DEVICE-1598,5464,5,02/16/2022 17:20:00
SmartSensor,DEVICE-1598,5110,5,02/16/2022 17:25:00
SmartSensor,DEVICE-1598,5304,5,02/16/2022 17:30:00
SmartSensor,DEVICE-1598,5379,5,02/16/2022 17:35:00
SmartSensor,DEVICE-1598,5432,5,02/16/2022 17:40:00
SmartSensor,DEVICE-1598,5250,5,02/16/2022 17:45:00
SmartSensor,DEVICE-1598,5123,5,02/16/2022 17:50:00
SmartSensor,DEVICE-1598,5452,5,02/16/2022 17:55:00
SmartSensor,DEVICE-1598,5499,5,02/16/2022 18:00:00
SmartSensor,DEVICE-1598,5127,5,02/16/2022 18:05:00
SmartSensor,DEVICE-1598,5235,5,02/16/2022 18:10:00
SmartSensor,DEVICE-1598,5173,5,02/16/2022 18:15:00
SmartSensor,DEVICE-1598,5146,5,02/16/2022 18:20:00
SmartSensor,DEVICE-1598,5486,5,02/16/2022 18:25:00
SmartSensor,DEVICE-1598,5051,5,02/16/2022 18:30:00
SmartSensor,DEVICE-1598,5100,5,02/16/2022 18:35:00
SmartSensor,DEVICE-1598,5069,5,02/16/2022 18:40:00
SmartSensor,DEVICE-1598,5275,5,02/16/2022 18:45:00
SmartSensor,DEVICE-1598,5057,5,02/16/2022 18:50:00
SmartSensor,DEVICE-1598,5042,5,02/16/2022 18:55:00
SmartSensor,DEVICE-1598,3452,5,02/16/2022 19:00:00
SmartSensor,DEVICE-1598,3103,5,02/16/2022 19:05:00
SmartSensor,DEVICE-1598,3087,5,02/16/2022 19:10:00
SmartSensor,DEVICE-1598,3317,5,02/16/2022 19:15:00
SmartSensor,DEVICE-1598,3195,5,02/16/2022 19:20:00
SmartSensor,DEVICE-1598,3470,5,02/16/2022 19:25:00
SmartSensor,DEVICE-1598,3327,5,02/16/2022 19:30:00
SmartSensor,DEVICE-1598,3496,5,02/16/2022 19:35:00
SmartSensor,DEVICE-1598,3114,5,02/16/2022 19:40:00
SmartSensor,DEVICE-1598,3448,5,02/16/2022 19:45:00
SmartSensor,DEVICE-1598,3101,5,02/16/2022 19:50:00
SmartSensor,DEVICE-1598,3300,5,02/16/2022 19:55:00
SmartSensor,DEVICE-1598,3411,5,02/16/2022 20:00:00
SmartSensor,DEVICE-1598,3488,5,02/16/2022 20:05:00
SmartSensor,DEVICE-1598,3483,5,02/16/2022 20:10:00
SmartSensor,DEVICE-1598,3263,5,02/16/2022 20:15:00
SmartSensor,DEVICE-1598,3013,5,02/16/2022 20:20:00
SmartSensor,DEVICE-1598,3012,5,02/16/2022 20:25:00
SmartSensor,DEVICE-1598,3290,5,02/16/2022 20:30:00
SmartSensor,DEVICE-1598,3075,5,02/16/2022 20:35:00
SmartSensor,DEVICE-1598,3422,5,02/16/2022 20:40:00
SmartSensor,DEVICE-1598,3375,5,02/16/2022 20:45:00
SmartSensor,DEVICE-1598,3231,5,02/16/2022 20:50:00
SmartSensor,DEVICE-1598,3047,5,02/16/2022 20:55:00
SmartSensor,DEVICE-1598,3213,5,02/16/2022 21:00:00
SmartSensor,DEVICE-1598,3185,5,02/16/2022 21:05:00
SmartSensor,DEVICE-1598,3488,5,02/16/2022 21:10:00
SmartSensor,DEVICE-1598,3076,5,02/16/2022 21:15:00
SmartSensor,DEVICE-1598,3432,5,02/16/2022 21:20:00
SmartSensor,DEVICE-1598,3180,5,02/16/2022 21:25:00
SmartSensor,DEVICE-1598,3073,5,02/16/2022 21:30:00
SmartSensor,DEVICE-1598,3455,5,02/16/2022 21:35:00
SmartSensor,DEVICE-1598,3411,5,02/16/2022 21:40:00
SmartSensor,DEVICE-1598,3196,5,02/16/2022 21:45:00
SmartSensor,DEVICE-1598,3473,5,02/16/2022 21:50:00
SmartSensor,DEVICE-1598,3445,5,02/16/2022 21:55:00
SmartSensor,DEVICE-1598,3432,5,02/16/2022 22:00:00
SmartSensor,DEVICE-1598,3030,5,02/16/2022 22:05:00
SmartSensor,DEVICE-1598,3200,5,02/16/2022 22:10:00
SmartSensor,DEVICE-1598,3459,5,02/16/2022 22:15:00
SmartSensor,DEVICE-1598,3238,5,02/16/2022 22:20:00
SmartSensor,DEVICE-1598,3368,5,02/16/2022 22:25:00
SmartSensor,DEVICE-1598,3258,5,02/16/2022 22:30:00
SmartSensor,DEVICE-1598,3342,5,02/16/2022 22:35:00
SmartSensor,DEVICE-1598,3145,5,02/16/2022 22:40:00
SmartSensor,DEVICE-1598,3317,5,02/16/2022 22:45:00
SmartSensor,DEVICE-1598,3065,5,02/16/2022 22:50:00
SmartSensor,DEVICE-1598,3076,5,02/16/2022 22:55:00
SmartSensor,DEVICE-1598,3023,5,02/16/2022 23:00:00
SmartSensor,DEVICE-1598,3115,5,02/16/2022 23:05:00
SmartSensor,DEVICE-1598,3350,5,02/16/2022 23:10:00
SmartSensor,DEVICE-1598,3048,5,02/16/2022 23:15:00
SmartSensor,DEVICE-1598,3220,5,02/16/2022 23:20:00
SmartSensor,DEVICE-1598,3445,5,02/16/2022 23:25:00
SmartSensor,DEVICE-1598,3173,5,02/16/2022 23:30:00
SmartSensor,DEVICE-1598,3369,5,02/16/2022 23:35:00
SmartSensor,DEVICE-1598,3047,5,02/16/2022 23:40:00
SmartSensor,DEVICE-1598,3380,5,02/16/2022 23:45:00
SmartSensor,DEVICE-1598,3413,5,02/16/2022 23:50:00
SmartSensor,DEVICE-1598,3006,5,02/16/2022 23:55:00
SmartSensor,DEVICE-1598,3088,5,02/17/2022 00:00:00
SmartSensor,DEVICE-1598,3129,5,02/17/2022 00:05:00
SmartSensor,DEVICE-1598,3258,5,02/17/2022 00:10:00
SmartSensor,DEVICE-1598,3262,5,02/17/2022 00:15:00
SmartSensor,DEVICE-1598,3325,5,02/17/2022 00:20:00
SmartSensor,DEVICE-1598,3426,5,02/17/2022 00:25:00
SmartSensor,DEVICE-1598,3113,5,02/17/2022 00:30:00
SmartSensor,DEVICE-1598,3492,5,02/17/2022 00:35:00
SmartSensor,DEVICE-1598,3451,5,02/17/2022 00:40:00
SmartSensor,DEVICE-1598,3382,5,02/17/2022 00:45:00
SmartSensor,DEVICE-1598,3366,5,02/17/2022 00:50:00
SmartSensor,DEVICE-1598,3236,5,02/17/2022 00:55:00
SmartSensor,DEVICE-1598,3407,5,02/17/2022 01:00:00
SmartSensor,DEVICE-1598,3083,5,02/17/2022 01:05:00
SmartSensor,DEVICE-1598,3127,5,02/17/2022 01:10:00
SmartSensor,DEVICE-1598,3208,5,02/17/2022 01:15:00
SmartSensor,DEVICE-1598,3031,5,02/17/2022 01:20:00
SmartSensor,DEVICE-1598,3413,5,02/17/2022 01:25:00
SmartSensor,DEVICE-1598,3167,5,02/17/2022 01:30:00
SmartSensor,DEVICE-1598,3352,5,02/17/2022 01:35:00
SmartSensor,DEVICE-1598,3292,5,02/17/2022 01:40:00
SmartSensor,DEVICE-1598,3262,5,02/17/2022 01:45:00
SmartSensor,DEVICE-1598,3130,5,02/17/2022 01:50:00
SmartSensor,DEVICE-1598,3117,5,02/17/2022 01:55:00
SmartSensor,DEVICE-1598,3152,5,02/17/2022 02:00:00
SmartSensor,DEVICE-1598,3292,5,02/17/2022 02:05:00
SmartSensor,DEVICE-1598,3272,5,02/17/2022 02:10:00
SmartSensor,DEVICE-1598,3293,5,02/17/2022 02:15:00
SmartSensor,DEVICE-1598,3158,5,02/17/2022 02:20:00
SmartSensor,DEVICE-1598,3465,5,02/17/2022 02:25:00
SmartSensor,DEVICE-1598,3107,5,02/17/2022 02:30:00
SmartSensor,DEVICE-1598,3241,5,02/17/2022 02:35:00
SmartSensor,DEVICE-1598,3468,5,02/17/2022 02:40:00
SmartSensor,DEVICE-1598,3392,5,02/17/2022 02:45:00
SmartSensor,DEVICE-1598,3465,5,02/17/2022 02:50:00
SmartSensor,DEVICE-1598,3050,5,02/17/2022 02:55:00
SmartSensor,DEVICE-1598,3051,5,02/17/2022 03:00:00
SmartSensor,DEVICE-1598,3296,5,02/17/2022 03:05:00
SmartSensor,DEVICE-1598,3238,5,02/17/2022 03:10:00
SmartSensor,DEVICE-1598,3458,5,02/17/2022 03:15:00
SmartSensor,DEVICE-1598,3133,5,02/17/2022 03:20:00
SmartSensor,DEVICE-1598,3167,5,02/17/2022 03:25:00
SmartSensor,DEVICE-1598,3089,5,02/17/2022 03:30:00
SmartSensor,DEVICE-1598,3218,5,02/17/2022 03:35:00
SmartSensor,DEVICE-1598,3299,5,02/17/2022 03:40:00
SmartSensor,DEVICE-1598,3187,5,02/17/2022 03:45:00
SmartSensor,DEVICE-1598,3101,5,02/17/2022 03:50:00
SmartSensor,DEVICE-1598,3347,5,02/17/2022 03:55:00
SmartSensor,DEVICE-1598,3400,5,02/17/2022 04:00:00
SmartSensor,DEVICE-1598,3370,5,02/17/2022 04:05:00
SmartSensor,DEVICE-1598,3146,5,02/17/2022 04:10:00
SmartSensor,DEVICE-1598,3099,5,02/17/2022 04:15:00
SmartSensor,DEVICE-1598,3430,5,02/17/2022 04:20:00
SmartSensor,DEVICE-1598,3123,5,02/17/2022 04:25:00
SmartSensor,DEVICE-1598,3221,5,02/17/2022 04:30:00
SmartSensor,DEVICE-1598,3435,5,02/17/2022 04:35:00
SmartSensor,DEVICE-1598,3345,5,02/17/2022 04:40:00
SmartSensor,DEVICE-1598,3130,5,02/17/2022 04:45:00
SmartSensor,DEVICE-1598,3265,5,02/17/2022 04:50:00
SmartSensor,DEVICE-1598,3046,5,02/17/2022 04:55:00
SmartSensor,DEVICE-1598,3056,5,02/17/2022 05:00:00
SmartSensor,DEVICE-1598,3174,5,02/17/2022 05:05:00
SmartSensor,DEVICE-1598,3034,5,02/17/2022 05:10:00
SmartSensor,DEVICE-1598,3188,5,02/17/2022 05:15:00
SmartSensor,DEVICE-1598,3469,5,02/17/2022 05:20:00
SmartSensor,DEVICE-1598,3335,5,02/17/2022 05:25:00
SmartSensor,DEVICE-1598,3202,5,02/17/2022 05:30:00
SmartSensor,DEVICE-1598,3305,5,02/17/2022 05:35:00
SmartSensor,DEVICE-1598,3362,5,02/17/2022 05:40:00
SmartSensor,DEVICE-1598,3161,5,02/17/2022 05:45:00
SmartSensor,DEVICE-1598,3390,5,02/17/2022 05:50:00
SmartSensor,DEVICE-1598,3136,5,02/17/2022 05:55:00
SmartSensor,DEVICE-1598,3424,5,02/17/2022 06:00:00
SmartSensor,DEVICE-1598,3156,5,02/17/2022 06:05:00
SmartSensor,DEVICE-1598,3082,5,02/17/2022 06:10:00
SmartSensor,DEVICE-1598,3114,5,02/17/2022 06:15:00
SmartSensor,DEVICE-1598,3386,5,02/17/2022 06:20:00
SmartSensor,DEVICE-1598,3324,5,02/17/2022 06:25:00
SmartSensor,DEVICE-1598,3107,5,02/17/2022 06:30:00
SmartSensor,DEVICE-1598,3215,5,02/17/2022 06:35:00
SmartSensor,DEVICE-1598,3223,5,02/17/2022 06:40:00
SmartSensor,DEVICE-1598,3282,5,02/17/2022 06:45:00
SmartSensor,DEVICE-1598,3410,5,02/17/2022 06:50:00
SmartSensor,DEVICE-1598,3331,5,02/17/2022 06:55:00
SmartSensor,DEVICE-1598,3252,5,02/17/2022 07:00:00
SmartSensor,DEVICE-1598,3272,5,02/17/2022 07:05:00
SmartSensor,DEVICE-1598,3486,5,02/17/2022 07:10:00
SmartSensor,DEVICE-1598,3294,5,02/17/2022 07:15:00
SmartSensor,DEVICE-1598,3262,5,02/17/2022 07:20:00
SmartSensor,DEVICE-1598,3293,5,02/17/2022 07:25:00
SmartSensor,DEVICE-1598,3331,5,02/17/2022 07:30:00
SmartSensor,DEVICE-1598,3153,5,02/17/2022 07:35:00
SmartSensor,DEVICE-1598,3408,5,02/17/2022 07:40:00
SmartSensor,DEVICE-1598,3072,5,02/17/2022 07:45:00
SmartSensor,DEVICE-1598,3087,5,02/17/2022 07:50:00
SmartSensor,DEVICE-1598,3448,5,02/17/2022 07:55:00
SmartSensor,DEVICE-1598,3052,5,02/17/2022 08:00:00
SmartSensor,DEVICE-1598,3430,5,02/17/2022 08:05:00
SmartSensor,DEVICE-1598,3164,5,02/17/2022 08:10:00
SmartSensor,DEVICE-1598,3268,5,02/17/2022 08:15:00
SmartSensor,DEVICE-1598,3020,5,02/17/2022 08:20:00
SmartSensor,DEVICE-1598,3058,5,02/17/2022 08:25:00
SmartSensor,DEVICE-1598,3352,5,02/17/2022 08:30:00
SmartSensor,DEVICE-1598,3157,5,02/17/2022 08:35:00
SmartSensor,DEVICE-1598,3052,5,02/17/2022 08:40:00
SmartSensor,DEVICE-1598,3455,5,02/17/2022 08:45:00
SmartSensor,DEVICE-1598,3433,5,02/17/2022 08:50:00
SmartSensor,DEVICE-1598,3082,5,02/17/2022 08:55:00
SmartSensor,DEVICE-1598,5163,5,02/17/2022 09:00:00
SmartSensor,DEVICE-1598,5483,5,02/17/2022 09:05:00
SmartSensor,DEVICE-1598,5462,5,02/17/2022 09:10:00
SmartSensor,DEVICE-1598,5011,5,02/17/2022 09:15:00
SmartSensor,DEVICE-1598,5027,5,02/17/2022 09:20:00
SmartSensor,DEVICE-1598,5414,5,02/17/2022 09:25:00
SmartSensor,DEVICE-1598,5434,5,02/17/2022 09:30:00
SmartSensor,DEVICE-1598,5222,5,02/17/2022 09:35:00
SmartSensor,DEVICE-1598,5264,5,02/17/2022 09:40:00
SmartSensor,DEVICE-1598,5263,5,02/17/2022 09:45:00
SmartSensor,DEVICE-1598,5218,5,02/17/2022 09:50:00
SmartSensor,DEVICE-1598,5350,5,02/17/2022 09:55:00
SmartSensor,DEVICE-1598,5032,5,02/17/2022 10:00:00
SmartSensor,DEVICE-1598,5012,5,02/17/2022 10:05:00
SmartSensor,DEVICE-1598,5437,5,02/17/2022 10:10:00
SmartSensor,DEVICE-1598,5140,5,02/17/2022 10:15:00
